pc11_state_id,pc11_district_id,state_name,district_name,st_share,sc_share,ptg_share,tot_p,inc_5k_plus_share,ed_prim_share,land_own_share
9,156,uttar pradesh,unnao,0.0004942261114822585,0.11945443888022006,0.008019307746206805,471072.0,0.17420507802337196,0.39183096565227565,0.6697266574068577
9,157,uttar pradesh,lucknow,0.00041950857928368577,0.14811904291640682,5.2543442070322495e-05,343521.0,0.20277241777079572,0.37911210985667293,0.6130832404997603
9,158,uttar pradesh,rae bareli,0.0007311463319638908,0.10609548955905,6.231494342974367e-05,721805.0,0.24144176308826046,0.4004023797043422,0.6143704315458556
9,159,uttar pradesh,farrukhabad,0.00033703692913800187,0.049348468640660136,0.0,219718.0,0.23239034513018156,0.4392618844943786,0.6175500837487067
9,160,uttar pradesh,kannauj,3.529968936482413e-05,0.06391612642723077,2.9650714361306056e-06,245234.0,0.217580216406901,0.4977952796677537,0.72426660302462
9,161,uttar pradesh,etawah,0.00022102728134769554,0.0833340888036268,1.091565640225959e-05,223215.0,0.20110197457325363,0.5721858028000755,0.6716857223559894
9,162,uttar pradesh,auraiya,0.0009905710788555644,0.09611730938012397,0.001222013219452281,280645.0,0.2062054559556738,0.6332962311297187,0.5969871314954384
9,163,uttar pradesh,kanpur dehat,0.0013578374079947907,0.08447863048826741,1.934449476354025e-05,464015.0,0.18806239742663328,0.5953327644212372,0.5356785260195279
9,164,uttar pradesh,kanpur nagar,0.001041320768966472,0.07936470776077857,0.0027562871782781683,270624.0,0.18207870932024905,0.5806973244202512,0.41213041905104636
9,165,uttar pradesh,jalaun,0.0002882636234460567,0.0938703540422005,2.583308218848773e-05,226532.0,0.23441448469308632,0.5545383471241518,0.66996107264784
9,166,uttar pradesh,jhansi,0.002354346687692059,0.09457190407879858,2.7324841003039336e-05,224640.0,0.19746491494730445,0.5143207601685491,0.7081406256477438
9,167,uttar pradesh,lalitpur,0.01962707596231009,0.06576531311426777,0.00010563495258490215,156125.0,0.13746325946779672,0.34379819639741754,0.7911041886702362
9,168,uttar pradesh,hamirpur,0.00012418900869112936,0.07083685820559947,0.0,154476.0,0.1802511400016854,0.5058237972565423,0.6416469662739699
9,169,uttar pradesh,mahoba,0.0001256541649639165,0.10310219653353131,0.0,101651.0,0.178411019767083,0.366616463243455,0.725135258688293
9,170,uttar pradesh,banda,0.0005734013742451867,0.05428446922609746,0.0,287192.0,0.16676219411300147,0.46234255966593824,0.49750982344614597
9,171,uttar pradesh,chitrakoot,0.0006816374073052927,0.07198602569675401,0.00291604652496365,567603.0,0.19061097372280159,0.46938403221795816,0.5767762200751653
9,172,uttar pradesh,fatehpur,0.00019430707478717071,0.08471113618412084,2.3238053654495e-05,373361.8888151344,0.22326668963614793,0.42221116082209376,0.5644837821686451
